LineID,InvoiceID,LineNumber,GLAccountID,Quantity,UnitPrice
2608,877,4,4020,17,680.90
2609,877,5,4009,32,
2610,878,1,4019,47,1869.13
2611,878,2,4009,18,1830.65
2612,878,3,4011,33,1899.78
2613,878,4,4011,7,1261.05
2614,879,1,4005,14,1558.81
2615,879,2,4020,29,181.98
2616,890616,3,4000,24,61.52
2617,879,4,4003,43,595.18
2618,880,1,4005,1,762.37
2619,880,2,4000,17,1403.86
2620,881,1,4008,41,829.58
2621,882,1,4016,32,290.03
2622,883,1,4017,8,1587.56
2623,884,1,4010,12,
2624,884,2,4001,10,722.25
2625,885,1,4003,18,1455.32
2626,886,1,4000,24,212.54
2627,886,2,4004,50,644.18
2628,890628,1,4013,50,1188.18
2629,887,2,4017,19,1403.42
2630,888,1,4000,39,
2631,889,1,4010,2,213.63
2632,890,1,4016,20,672.50
2633,890,2,4013,49,1860.37
2634,891,1,4020,19,1261.33
2635,891,2,4011,33,1853.41
2636,891,3,4007,32,1122.90
2637,891,4,4019,30,1548.49
2638,892,1,4018,17,1808.68
2639,892,2,4015,1,670.55
2640,892,3,4008,24,619.06
2641,892,4,4013,12,1475.78
2642,893,1,4017,41,603.09
2643,893,2,4014,-28,142.69
2644,893,3,4002,16,1514.73
2645,893,4,4017,26,893.88
2646,893,5,4020,5,1798.85
2647,894,1,4020,33,963.03
2648,895,1,4005,26,609.58
2649,895,2,4007,21,1625.07
2650,895,3,4001,48,508.56
2651,895,4,4010,18,1421.78
2652,895,5,4010,16,802.66
2653,896,1,4015,19,
2654,896,2,4001,37,39.74
2655,896,3,4010,16,433.66
2656,896,4,4010,44,724.08
2657,897,1,4004,9,460.46
2658,897,2,4002,39,375.80
2659,897,3,4004,29,975.89
2660,897,4,4003,2,820.47
2661,897,5,4006,23,1184.78
2662,898,1,4006,1,1972.54
2663,898,2,4011,8,1176.88
2664,898,3,4003,1,99.72
2665,898,4,4019,37,494.60
2666,899,1,4018,6,14.10
2667,899,2,4012,42,207.91
2668,899,3,4011,46,568.74
2669,899,4,4019,23,625.12
2670,900,1,4006,-15,1589.90
2671,900,2,4014,9,174.86
2672,901,1,4007,50,669.68
2673,901,2,4011,-29,1482.78
2674,901,3,4014,13,1401.61
2675,901,4,4005,32,847.23
2676,901,5,4018,43,1793.70
2677,902,1,4013,36,1403.58
2678,902,2,4002,43,1445.51
2679,903,1,4020,26,1098.72
2680,904,1,4015,41,677.25
2681,904,2,4020,8,1175.69
2682,904,3,4015,34,1297.77
2683,904,4,4001,6,1693.15
2684,905,1,4017,48,1662.05
2685,906,1,4008,45,494.15
2686,906,2,4019,28,1320.82
2687,906,3,4003,14,962.71
2688,906,4,4018,32,411.39
2689,906,5,4001,5,688.25
2690,907,1,4011,7,1337.92
2691,908,1,4007,45,592.75
2692,908,2,4011,24,297.55
2693,909,1,4012,16,1670.50
2694,909,2,4018,40,827.36
2695,910,1,4003,11,1630.15
2696,910,2,4018,2,1254.69
2697,910,3,4003,9,843.43
2698,910,4,4014,10,117.93
2699,911,1,4000,46,1198.58
2700,911,2,4004,40,1557.48
2701,911,3,4011,5,229.39
2702,911,4,4017,1,1576.97
2703,912,1,4004,19,1945.21
2704,913,1,4006,8,589.70
2705,913,2,4004,15,1064.10
2706,913,3,4001,50,894.97
2707,914,1,4012,45,640.15
2708,914,2,4004,50,33.38
2709,914,3,4004,34,18.65
2710,914,4,4016,2,1683.61
2711,914,5,4017,19,544.16
2712,915,1,4012,14,432.91
2713,915,2,4019,2,1023.92
2714,916,1,4010,32,1279.89
2715,916,2,4019,41,1217.11
2716,916,3,4001,-9,1970.89
2717,916,4,4002,8,299.69
2718,917,1,4002,14,1651.49
2719,917,2,4016,7,590.63
2720,917,3,4006,46,1419.88
2721,917,4,4009,34,1158.38
2722,917,5,4011,17,131.89
2723,918,1,4006,25,686.46
2724,918,2,4009,34,215.03
2725,918,3,4000,30,1016.31
2726,918,4,4003,7,1037.48
2727,919,1,4004,29,81.82
2728,919,2,4017,30,1317.55
2729,919,3,4011,42,972.63
2730,919,4,4003,34,854.34
2731,920,1,4016,37,1654.94
2732,921,1,4010,43,833.51
2733,921,2,4011,2,1958.29
2734,922,1,4011,5,849.74
2735,922,2,4016,16,486.44
2736,922,3,4015,11,781.91
2737,922,4,4013,22,142.41
2738,922,5,4006,28,1213.46
2739,923,1,4005,10,688.54
2740,924,1,4010,49,1189.13
2741,924,2,4004,5,1623.90
2742,924,3,4017,34,606.65
2743,924,4,4015,30,
2744,925,1,4005,47,1281.43
2745,925,2,4003,31,943.59
2746,926,1,4020,49,289.02
2747,927,1,4002,25,1562.66
2748,927,2,4006,10,1656.29
2749,927,3,4011,19,982.83
2750,927,4,4015,48,1699.04
2751,927,5,4003,7,1670.10
2752,928,1,4011,38,225.59
2753,928,2,4019,50,1541.63
2754,928,3,4008,47,1052.79
2755,928,4,4009,-2,1429.67
2756,928,5,4014,9,765.93
2757,929,1,4008,13,372.77
2758,929,2,4009,16,1409.81
2759,929,3,4020,31,848.45
2760,929,4,4003,38,1816.67
2761,929,5,4000,3,1420.59
2762,930,1,4008,3,703.81
2763,930,2,4006,30,1199.77
2764,930,3,4002,15,1020.12
2765,930,4,4008,39,574.54
2766,930,5,4020,25,1793.53
2767,931,1,4002,19,487.73
2768,931,2,4016,32,1636.40
2769,931,3,4005,10,1082.06
2770,931,4,4004,47,
2771,932,1,4000,35,108.76
2772,933,1,4004,6,1123.36
2773,933,2,4020,32,807.28
2774,933,3,4020,45,1976.82
2775,934,1,4002,25,1527.63
2776,934,2,4018,4,85.06
2777,935,1,4009,5,1046.87
2778,935,2,4010,35,355.25
2779,936,1,4001,5,1762.75
2780,936,2,4014,40,108.24
2781,936,3,4020,27,492.46
2782,937,1,4013,33,173.87
2783,938,1,4014,5,1968.44
2784,938,2,4007,45,1540.52
2785,938,3,4017,5,1727.70
2786,938,4,4015,14,
2787,938,5,4017,13,1241.28
2788,939,1,4013,8,288.46
2789,939,2,4015,47,1298.80
2790,939,3,4004,28,1734.88
2791,939,4,4013,43,1622.88
2792,939,5,4020,35,1332.95
2793,940,1,4005,50,331.32
2794,940,2,4000,12,875.61
2795,940,3,4012,37,397.49
2796,940,4,4017,21,1105.09
2797,941,1,4017,1,1165.75
2798,941,2,4013,7,689.38
2799,941,3,4006,21,1673.53
2800,941,4,4002,36,
2801,941,5,4012,46,588.91
2802,942,1,4018,31,385.06
2803,942,2,4002,23,708.33
2804,942,3,4020,42,1954.22
2805,943,1,4020,50,1439.61
2806,943,2,4020,12,899.94
2807,943,3,4018,30,1256.65
2808,944,1,4002,2,1464.86
2809,944,2,4018,42,1672.87
2810,945,1,4007,26,1205.45
2811,890811,1,4005,27,1643.47
2812,890812,2,4004,-3,1904.93
2813,947,1,4018,12,1305.90
2814,947,2,4000,29,944.45
2815,947,3,4020,45,994.69
2816,948,1,4015,20,1330.06
2817,948,2,4011,17,767.05
2818,948,3,4002,42,1880.09
2819,949,1,4013,25,1793.68
2820,949,2,4016,23,1033.09
2821,949,3,4011,13,1127.51
2822,950,1,4012,28,1710.81
2823,950,2,4014,20,
2824,950,3,4009,31,947.29
2825,950,4,4017,16,1768.81
2826,950,5,4013,14,1301.17
2827,951,1,4009,45,1075.79
2828,951,2,4017,21,728.74
2829,951,3,4006,18,338.72
2830,951,4,4001,18,1971.77
2831,951,5,4018,45,462.28
2832,952,1,4000,18,1844.95
2833,952,2,4011,16,66.87
2834,952,3,4009,8,1356.40
2835,953,1,4007,2,1919.25
2836,953,2,4007,5,933.35
2837,953,3,4002,15,1244.68
2838,954,1,4005,8,1317.07
2839,955,1,4012,23,926.83
2840,955,2,4015,12,694.45
2841,955,3,4010,15,1112.47
2842,955,4,4020,6,1515.63
2843,956,1,4009,38,196.60
2844,957,1,4013,23,1371.68
2845,957,2,4007,9,1092.19
2846,957,3,4010,29,199.98
2847,958,1,4013,24,1441.09
2848,958,2,4016,17,355.86
2849,958,3,4018,8,1569.24
2850,958,4,4013,40,853.55
2851,959,1,4002,2,477.39
2852,959,2,4010,28,1882.64
2853,960,1,4013,38,1836.19
2854,960,2,4006,29,1609.62
2855,960,3,4001,18,1657.29
2856,960,4,4004,20,1701.92
2857,960,5,4001,4,1219.54
2858,961,1,4015,36,1447.48
2859,961,2,4002,24,888.71
2860,962,1,4006,46,1185.04
2861,963,1,4019,34,414.22
2862,964,1,4005,15,178.27
2863,964,2,4010,43,972.78
2864,964,3,4014,2,1369.81
2865,965,1,4014,9,1566.70
2866,965,2,4019,14,1023.37
2867,965,3,4004,6,1465.00
2868,965,4,4010,11,1104.39
2869,965,5,4000,29,926.41
2870,966,1,4009,9,1368.06
2871,966,2,4006,23,1483.57
2872,966,3,4000,4,
2873,967,1,4017,50,1487.38
2874,967,2,4001,40,433.96
2875,968,1,4020,39,805.53
2876,968,2,4008,50,26.93
2877,969,1,4004,44,1362.05
2878,969,2,4007,16,1087.99
2879,969,3,4010,36,898.35
2880,969,4,4005,7,568.83
2881,970,1,4007,1,1075.48
2882,970,2,4012,12,1104.84
2883,971,1,4007,8,1277.98
2884,971,2,4015,35,1338.45
2885,971,3,4009,16,1204.46
2886,971,4,4004,42,969.46
2887,971,5,4000,6,1437.37
2888,972,1,4020,8,545.30
2889,972,2,4000,43,1217.25
2890,972,3,4002,34,1531.85
2891,972,4,4013,40,1288.74
2892,973,1,4019,31,796.90
2893,973,2,4003,12,1002.05
2894,973,3,4013,45,1007.04
2895,973,4,4012,16,807.58
2896,973,5,4006,50,
2897,974,1,4001,7,1693.67
2898,974,2,4009,11,442.66
2899,974,3,4012,43,147.01
2900,974,4,4003,12,417.54
2901,975,1,4003,30,202.56
2902,976,1,4013,12,461.26
2903,976,2,4012,14,837.16
2904,976,3,4015,21,1954.15
2905,890905,1,4008,14,1121.88
2906,978,1,4007,15,1210.67
2907,978,2,4004,45,1533.36
2908,978,3,4005,50,1975.78
2909,978,4,4001,31,772.77
2910,978,5,4002,17,1488.23
2911,979,1,4006,29,1031.99
2912,979,2,4012,2,237.28
2913,979,3,4019,42,1656.49
2914,979,4,4015,47,1457.09
2915,979,5,4004,19,903.10
2916,980,1,4013,32,565.53
2917,981,1,4000,34,1110.25
2918,981,2,4010,28,430.41
2919,981,3,4005,27,198.48
2920,982,1,4013,30,739.38
2921,982,2,4017,7,617.13
2922,982,3,4018,33,1152.18
2923,982,4,4005,42,1174.64
2924,890924,5,4002,45,1529.58
2925,983,1,4007,32,1592.74
2926,983,2,4015,45,1842.64
2927,983,3,4001,40,665.55
2928,983,4,4019,20,1671.24
2929,984,1,4013,48,1036.62
2930,984,2,4004,16,1834.97
2931,984,3,4004,31,1998.39
2932,985,1,4019,50,690.63
2933,985,2,4008,45,652.12
2934,985,3,4005,32,1797.08
2935,986,1,4019,26,251.81
2936,986,2,4008,17,204.36
2937,987,1,4000,15,785.33
2938,987,2,4019,50,1199.65
2939,987,3,4018,3,863.01
2940,988,1,4019,30,562.35
2941,988,2,4006,39,1408.21
2942,988,3,4002,22,1523.27
2943,988,4,4013,5,439.43
2944,988,5,4009,-29,1387.90
2945,989,1,4008,46,618.20
2946,990,1,4001,45,1760.32
2947,991,1,4000,44,377.81
2948,991,2,4005,7,208.76
2949,991,3,4000,19,1109.97
2950,991,4,4019,11,496.85
2951,992,1,4016,29,1406.09
2952,992,2,4019,28,1959.95
2953,992,3,4019,37,624.77
2954,993,1,4010,13,646.64
2955,994,1,4002,44,121.05
2956,995,1,4018,2,643.43
2957,996,1,4012,12,1914.05
2958,996,2,4005,28,1873.72
2959,996,3,4002,37,471.11
2960,996,4,4000,5,1088.11
2961,996,5,4020,40,1569.05
2962,997,1,4008,-19,855.03
2963,997,2,4007,27,1613.85
2964,998,1,4012,17,748.14
2965,998,2,4011,28,516.26
2966,999,1,4004,12,1457.64
2967,999,2,4000,36,51.44
2968,999,3,4016,37,334.55
2969,1000,1,4000,24,1759.48
2970,1000,2,4009,16,1615.27
2971,1000,3,4010,21,1205.87
2972,1000,4,4001,3,257.96
2973,1000,5,4014,49,1181.52
